IdAccident,Diames,Diasemana,Mes,Año,Hora_aprox,Comuna,CUT_REG,CUT_COM,REGION_DPA,COMUNA_DPA,Lat,Lon,gravedad,es_fin_de_semana,franja_horaria,distancia_hospital_km
1589076,5,1,2,2024,8,QUILLOTA,5,5501,VALPARAÍSO,QUILLOTA,-32.945971,-71.271875,Sin lesionados,0,Mañana,4.596
1589078,5,1,2,2024,8,VALLENAR,3,3301,ATACAMA,VALLENAR,-28.576937,-70.787426,Sin lesionados,0,Mañana,0.614
1589084,2,5,2,2024,23,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.760766,-72.676304,Sin lesionados,0,Noche,5.227
1589088,24,3,1,2024,19,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.374475,-71.291113,Grave,0,Noche,12.49
1589094,3,6,2,2024,14,VILLARRICA,9,9120,LA ARAUCANÍA,VILLARRICA,-39.301052,-72.121743,Sin lesionados,1,Tarde,7.775
1589102,3,6,2,2024,17,TOCOPILLA,2,2301,ANTOFAGASTA,TOCOPILLA,-22.594582,-70.260816,Sin lesionados,1,Tarde,55.744
1589105,1,4,2,2024,22,QUILACO,8,8308,BIOBÍO,QUILACO,-37.676829,-72.118885,Sin lesionados,0,Noche,9.053
1589106,28,7,1,2024,15,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.715289,-71.030887,Sin lesionados,1,Tarde,1.504
1589107,1,1,1,2024,7,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.228708,-71.46665,Sin lesionados,0,Mañana,7.593
1589118,27,6,1,2024,22,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.738825,-71.12299,Sin lesionados,1,Noche,8.838
1589127,4,7,2,2024,7,CUNCO,9,9103,LA ARAUCANÍA,CUNCO,-38.881525,-71.891101,Leve,1,Mañana,13.812
1589135,25,4,1,2024,12,PAINE,13,13404,METROPOLITANA DE SANTIAGO,PAINE,-33.854161,-70.764143,Sin lesionados,0,Tarde,5.087
1589139,6,2,2,2024,10,AYSEN,11,11201,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,AISÉN,-45.444169,-72.392905,Leve,0,Mañana,23.066
1589141,28,7,1,2024,21,PARRAL,7,7404,MAULE,PARRAL,-36.111607,-71.900867,Sin lesionados,1,Noche,8.512
1589158,17,3,1,2024,17,ROMERAL,7,7306,MAULE,ROMERAL,-34.961839,-71.150909,Sin lesionados,0,Tarde,5.935
1589161,2,5,2,2024,16,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.524003,-73.093527,Sin lesionados,0,Tarde,10.583
1589162,29,1,1,2024,6,RETIRO,7,7405,MAULE,RETIRO,-36.151773,-71.746901,Sin lesionados,0,Mañana,6.104
1589168,6,2,2,2024,17,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.166652,-70.727248,Leve,0,Tarde,1.255
1589173,6,6,1,2024,1,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.732225,-71.038295,Sin lesionados,1,Madrugada,3.302
1589176,30,2,1,2024,8,SIERRA GORDA,2,2103,ANTOFAGASTA,SIERRA GORDA,-22.761689,-69.214171,Leve,0,Mañana,46.435
1589177,18,4,1,2024,5,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.776565,-71.160549,Leve,0,Madrugada,10.489
1589187,29,1,1,2024,19,RETIRO,7,7405,MAULE,RETIRO,-36.08452,-71.78873,Sin lesionados,0,Noche,4.424
1589192,6,2,2,2024,8,POZO ALMONTE,1,1401,TARAPACÁ,POZO ALMONTE,-20.823096,-69.700192,Fatal,0,Mañana,54.507
1589201,4,4,1,2024,18,CHIMBARONGO,6,6303,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CHIMBARONGO,-34.722023,-71.016612,Leve,0,Noche,2.823
1589204,19,5,1,2024,21,VALPARAISO,5,5101,VALPARAÍSO,VALPARAÍSO,-33.110839,-71.670975,Leve,0,Noche,9.176
1589206,1,4,2,2024,22,PAINE,13,13404,METROPOLITANA DE SANTIAGO,PAINE,-33.874327,-70.755682,Sin lesionados,0,Noche,7.013
1589209,4,7,2,2024,17,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.767712,-72.804709,Grave,1,Tarde,10.677
1589212,21,7,1,2024,19,TENO,7,7308,MAULE,TENO,-34.830754,-71.035185,Sin lesionados,1,Noche,12.597
1589216,22,1,1,2024,17,ROMERAL,7,7306,MAULE,ROMERAL,-34.923206,-71.132244,Sin lesionados,0,Tarde,6.514
1589219,26,5,1,2024,7,SANTIAGO,13,13101,METROPOLITANA DE SANTIAGO,SANTIAGO,-33.457443,-70.656823,Leve,0,Mañana,1.48
1589241,2,5,2,2024,16,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.49413,-73.033705,Sin lesionados,0,Tarde,4.611
1589243,30,2,1,2024,18,LOLOL,6,6304,LIBERTADOR GENERAL BERNARDO O'HIGGINS,LOLOL,-34.704343,-71.770109,Sin lesionados,0,Noche,11.581
1589244,1,4,2,2024,19,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.483642,-73.014275,Leve,0,Noche,2.652
1589251,15,1,1,2024,12,SAN FERNANDO,6,6301,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN FERNANDO,-34.607471,-70.984649,Sin lesionados,0,Tarde,2.389
1589252,5,1,2,2024,12,TALCA,7,7101,MAULE,TALCA,-35.469994,-71.564362,Leve,0,Tarde,4.26
1589258,30,2,1,2024,8,TENO,7,7308,MAULE,TENO,-34.870417,-71.137695,Leve,0,Mañana,2.427
1589263,13,6,1,2024,9,PLACILLA,6,6308,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PLACILLA,-34.61114,-71.049954,Sin lesionados,1,Mañana,5.991
1589270,18,4,1,2024,8,OSORNO,10,10301,LOS LAGOS,OSORNO,-40.64662,-73.128975,Leve,0,Mañana,6.526
1589273,3,6,2,2024,17,VILCUN,9,9119,LA ARAUCANÍA,VILCÚN,-38.668468,-72.263771,Grave,1,Tarde,3.137
1589275,31,3,1,2024,17,PERALILLO,6,6307,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PERALILLO,-34.504708,-71.435545,Grave,0,Tarde,7.302
1589277,6,2,2,2024,19,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.568106,-73.814411,Fatal,0,Noche,10.818
1589281,25,4,1,2024,10,LINARES,7,7401,MAULE,LINARES,-35.57189,-71.690299,Leve,0,Mañana,4.76
1589282,6,2,2,2024,14,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.384393,-71.273506,Fatal,0,Tarde,12.179
1589284,26,5,1,2024,23,LONGAVI,7,7403,MAULE,LONGAVÍ,-35.924565,-71.659968,Grave,0,Noche,5.57
1589288,5,1,2,2024,18,CHANARAL,3,3201,ATACAMA,CHAÑARAL,-26.555932,-70.273393,Grave,0,Noche,28.552
1589290,3,6,2,2024,13,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.402854,-71.119194,Grave,1,Tarde,2.571
1589292,5,1,2,2024,11,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.407253,-71.122909,Leve,0,Mañana,2.135
1589296,5,1,2,2024,10,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.430164,-72.956305,Sin lesionados,0,Mañana,1.923
1589297,1,4,2,2024,10,PAPUDO,5,5403,VALPARAÍSO,PAPUDO,-32.422543,-71.33427,Leve,0,Mañana,9.536
1589300,3,6,2,2024,1,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.75743,-72.652036,Leve,1,Madrugada,3.267
1589303,5,1,2,2024,9,CARAHUE,9,9102,LA ARAUCANÍA,CARAHUE,-38.709599,-73.140415,Sin lesionados,0,Mañana,0.091
1589304,5,1,2,2024,16,CARAHUE,9,9102,LA ARAUCANÍA,CARAHUE,-38.647992,-73.314173,Leve,0,Tarde,16.587
1589306,5,1,2,2024,18,NUEVA IMPERIAL,9,9111,LA ARAUCANÍA,NUEVA IMPERIAL,-38.73025,-72.986115,Sin lesionados,0,Noche,2.646
1589309,26,5,1,2024,7,YERBAS BUENAS,7,7408,MAULE,YERBAS BUENAS,-35.752724,-71.495379,Sin lesionados,0,Mañana,13.35
1589316,27,6,1,2024,22,LINARES,7,7401,MAULE,LINARES,-35.868354,-71.55098,Leve,1,Noche,4.078
1589319,27,6,1,2024,17,LONGAVI,7,7403,MAULE,LONGAVÍ,-35.955912,-71.681165,Sin lesionados,1,Tarde,1.642
1589321,27,6,1,2024,18,LONGAVI,7,7403,MAULE,LONGAVÍ,-36.060761,-71.556631,Grave,1,Noche,15.319
1589339,30,2,1,2024,14,VALPARAISO,5,5101,VALPARAÍSO,VALPARAÍSO,-33.125046,-71.670512,Sin lesionados,0,Tarde,10.452
1589350,5,1,2,2024,17,ROMERAL,7,7306,MAULE,ROMERAL,-34.924669,-71.114474,Leve,0,Tarde,7.514
1589357,6,2,2,2024,10,TENO,7,7308,MAULE,TENO,-34.888769,-71.070912,Grave,0,Mañana,8.748
1589358,7,3,2,2024,13,HIJUELAS,5,5503,VALPARAÍSO,HIJUELAS,-32.84243,-71.108341,Leve,0,Tarde,9.125
1589362,2,5,2,2024,16,CURICO,7,7301,MAULE,CURICÓ,-34.908005,-71.160022,Sin lesionados,0,Tarde,4.15
1589364,17,3,1,2024,10,ESTACION CENTRAL,13,13106,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,-33.558338,-70.710136,Sin lesionados,0,Mañana,3.306
1589365,6,2,2,2024,11,TENO,7,7308,MAULE,TENO,-34.863422,-71.130794,Leve,0,Mañana,3.166
1589367,3,6,2,2024,23,PAINE,13,13404,METROPOLITANA DE SANTIAGO,PAINE,-33.828627,-70.643408,Sin lesionados,1,Noche,0.462
1589369,7,3,2,2024,19,CONCEPCION,8,8101,BIOBÍO,CONCEPCIÓN,-36.829467,-72.916799,Sin lesionados,0,Noche,10.342
1589374,25,4,1,2024,19,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.047525,-72.114683,Leve,0,Noche,9.926
1589375,22,1,1,2024,18,PEUMO,6,6112,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PEUMO,-34.395199,-71.137739,Leve,0,Noche,3.35
1589376,2,5,2,2024,11,RENGO,6,6115,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RENGO,-34.327356,-70.832241,Leve,0,Mañana,2.414
1589384,1,4,2,2024,13,OVALLE,4,4301,COQUIMBO,OVALLE,-30.663374,-71.367988,Grave,0,Tarde,17.559
1589390,4,7,2,2024,19,PURRANQUE,10,10303,LOS LAGOS,PURRANQUE,-41.096413,-73.074433,Sin lesionados,1,Noche,5.867
1589391,3,6,2,2024,11,OVALLE,4,4301,COQUIMBO,OVALLE,-30.56283,-71.640883,Leve,1,Mañana,36.815
1589392,6,2,2,2024,17,CURICO,7,7301,MAULE,CURICÓ,-35.006775,-71.242693,Sin lesionados,0,Tarde,1.979
1589397,5,1,2,2024,11,OVALLE,4,4301,COQUIMBO,OVALLE,-30.646435,-71.231555,Leve,0,Mañana,6.013
1589398,6,2,2,2024,10,RIO IBANEZ,11,11402,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,RÍO IBÁÑEZ,-46.44044,-72.671095,Leve,0,Mañana,52.923
1589399,26,5,1,2024,0,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.534005,-72.170984,Sin lesionados,0,Madrugada,26.294
1589401,6,2,2,2024,20,PALENA,10,10404,LOS LAGOS,PALENA,-43.656751,-71.689311,Sin lesionados,0,Noche,10.511
1589405,5,1,2,2024,21,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.631484,-70.460516,Fatal,0,Noche,31.736
1589407,7,3,2,2024,5,CARAHUE,9,9102,LA ARAUCANÍA,CARAHUE,-38.710542,-73.196656,Fatal,0,Madrugada,4.862
1589426,7,3,2,2024,8,TENO,7,7308,MAULE,TENO,-34.828119,-71.082009,Sin lesionados,0,Mañana,8.886
1589427,7,3,2,2024,4,ANCUD,10,10202,LOS LAGOS,ANCUD,-41.880688,-73.86967,Leve,0,Madrugada,4.184
1589433,6,2,2,2024,21,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.766029,-72.793459,Grave,0,Noche,11.341
1589450,2,5,2,2024,12,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-30.051982,-71.371334,Grave,0,Tarde,9.876
1589451,4,7,2,2024,21,REQUINOA,6,6116,LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQUÍNOA,-34.234959,-70.669066,Leve,1,Noche,6.296
1589455,7,3,2,2024,21,REQUINOA,6,6116,LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQUÍNOA,-34.237284,-70.793081,Fatal,0,Noche,5.466
1589458,2,5,2,2024,8,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.950475,-71.287412,Sin lesionados,0,Mañana,3.308
1589471,4,7,2,2024,19,LOLOL,6,6304,LIBERTADOR GENERAL BERNARDO O'HIGGINS,LOLOL,-34.735791,-71.704488,Leve,1,Noche,5.345
1589478,26,5,1,2024,14,LAS CABRAS,6,6107,LIBERTADOR GENERAL BERNARDO O'HIGGINS,LAS CABRAS,-34.176249,-71.398167,Leve,0,Tarde,22.94
1589479,31,3,1,2024,21,SAN CARLOS,16,16301,ÑUBLE,SAN CARLOS,-36.440129,-71.944158,Grave,0,Noche,1.813
1589481,1,4,2,2024,11,NIQUEN,16,16303,ÑUBLE,ÑIQUÉN,-36.305161,-71.829763,Leve,0,Mañana,16.835
1589486,7,3,2,2024,7,CHOLCHOL,9,9121,LA ARAUCANÍA,CHOLCHOL,-38.541956,-72.831826,Leve,0,Mañana,15.23
1589493,8,4,2,2024,20,YUNGAY,16,16109,ÑUBLE,YUNGAY,-37.145514,-72.01017,Fatal,0,Noche,12.121
1589495,25,4,1,2024,1,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.846412,-73.752593,Leve,0,Madrugada,12.135
1589497,4,7,2,2024,14,PUERTO VARAS,10,10109,LOS LAGOS,PUERTO VARAS,-41.317752,-72.997677,Grave,1,Tarde,0.555
1589499,4,7,2,2024,20,FRESIA,10,10104,LOS LAGOS,FRESIA,-41.222126,-73.517769,Leve,1,Noche,10.851
1589502,6,2,2,2024,17,PUERTO VARAS,10,10109,LOS LAGOS,PUERTO VARAS,-41.331348,-72.410289,Leve,0,Tarde,19.402
1589505,7,3,2,2024,9,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.719063,-72.679946,Grave,0,Mañana,5.532
1589512,25,4,1,2024,17,PUQUELDON,10,10206,LOS LAGOS,PUQUELDÓN,-42.630305,-73.714966,Leve,0,Tarde,17.652
1589516,27,6,1,2024,15,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.636116,-73.79542,Sin lesionados,1,Tarde,17.857
1589519,8,4,2,2024,18,CALAMA,2,2201,ANTOFAGASTA,CALAMA,-23.128735,-70.1491,Grave,0,Noche,30.521
1589522,28,7,1,2024,20,PUQUELDON,10,10206,LOS LAGOS,PUQUELDÓN,-42.612269,-73.705051,Leve,1,Noche,15.969
1589525,8,4,2,2024,6,SAN JAVIER,7,7406,MAULE,SAN JAVIER,-35.629939,-71.725486,Sin lesionados,0,Mañana,4.497
1589527,29,1,1,2024,7,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.647385,-73.817277,Sin lesionados,0,Mañana,19.384
1589529,7,3,2,2024,11,TENO,7,7308,MAULE,TENO,-34.850596,-71.115477,Grave,0,Mañana,4.991
1589530,29,1,1,2024,12,QUINCHAO,10,10210,LOS LAGOS,QUINCHAO,-42.388302,-73.652961,Sin lesionados,0,Tarde,11.064
1589531,2,5,2,2024,17,CANETE,8,8203,BIOBÍO,CAÑETE,-37.848232,-73.385237,Sin lesionados,0,Tarde,7.348
1589533,3,6,2,2024,4,CONTULMO,8,8204,BIOBÍO,CONTULMO,-37.925788,-73.264345,Leve,1,Madrugada,10.854
1589536,3,6,2,2024,9,TIRUA,8,8207,BIOBÍO,TIRÚA,-38.237147,-73.470097,Leve,1,Mañana,11.701
1589544,25,4,1,2024,13,ESTACION CENTRAL,13,13106,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,-33.461754,-70.690785,Sin lesionados,0,Tarde,1.055
1589546,29,1,1,2024,22,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-41.965903,-73.54577,Grave,0,Noche,9.754
1589552,6,2,2,2024,17,LA UNION,14,14201,LOS RÍOS,LA UNIÓN,-40.276612,-72.193697,Grave,0,Tarde,17.462
1589553,4,7,2,2024,13,CANETE,8,8203,BIOBÍO,CAÑETE,-37.795795,-73.389694,Leve,1,Tarde,1.554
1589559,30,2,1,2024,14,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.770576,-73.78767,Sin lesionados,0,Tarde,16.584
1589566,5,1,2,2024,11,CANETE,8,8203,BIOBÍO,CAÑETE,-37.798187,-73.379048,Grave,0,Mañana,1.881
1589569,17,3,1,2024,18,PUCHUNCAVI,5,5105,VALPARAÍSO,PUCHUNCAVÍ,-32.719857,-71.409544,Sin lesionados,0,Noche,13.151
1589574,8,4,2,2024,14,CONTULMO,8,8204,BIOBÍO,CONTULMO,-38.003534,-73.234542,Sin lesionados,0,Tarde,1.844
1589577,9,2,1,2024,7,PUCHUNCAVI,5,5105,VALPARAÍSO,PUCHUNCAVÍ,-32.75914,-71.478034,Leve,0,Mañana,5.446
1589578,6,2,2,2024,15,PAILLACO,14,14107,LOS RÍOS,PAILLACO,-40.000374,-73.015819,Grave,0,Tarde,14.984
1589587,31,3,1,2024,10,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.503453,-73.785569,Grave,0,Mañana,3.262
1589597,29,1,1,2024,17,IQUIQUE,1,1101,TARAPACÁ,IQUIQUE,-20.404616,-70.158128,Sin lesionados,0,Tarde,13.723
1589599,7,3,2,2024,7,PADRE LAS CASAS,9,9112,LA ARAUCANÍA,PADRE LAS CASAS,-38.781794,-72.767407,Sin lesionados,0,Mañana,8.485
1589600,8,4,2,2024,1,NANCAGUA,6,6305,LIBERTADOR GENERAL BERNARDO O'HIGGINS,NANCAGUA,-34.666795,-71.200926,Fatal,0,Madrugada,1.94
1589607,6,2,2,2024,13,VALDIVIA,14,14101,LOS RÍOS,VALDIVIA,-39.825945,-73.266175,Leve,0,Tarde,2.171
1589617,1,4,2,2024,4,LLAY LLAY,5,5703,VALPARAÍSO,LLAILLAY,-32.84453,-70.984218,Grave,0,Madrugada,2.755
1589620,6,2,2,2024,21,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.987799,-72.391217,Leve,0,Noche,0.453
1589632,31,3,1,2024,8,YUNGAY,16,16109,ÑUBLE,YUNGAY,-37.10699,-72.007826,Leve,0,Mañana,15.909
1589633,7,3,2,2024,15,TOLTEN,9,9118,LA ARAUCANÍA,TOLTÉN,-39.006868,-72.741246,Leve,0,Tarde,8.613
1589634,4,7,2,2024,19,CURANILAHUE,8,8205,BIOBÍO,CURANILAHUE,-37.581985,-73.331769,Grave,1,Noche,12.15
1589654,7,3,2,2024,9,GORBEA,9,9107,LA ARAUCANÍA,GORBEA,-39.099156,-72.656434,Grave,0,Mañana,1.253
1589663,8,1,1,2024,10,PUCHUNCAVI,5,5105,VALPARAÍSO,PUCHUNCAVÍ,-32.461922,-71.356173,Sin lesionados,0,Mañana,11.151
1589664,2,5,2,2024,14,CASTRO,10,10201,LOS LAGOS,CASTRO,-42.766101,-73.786951,Sin lesionados,0,Tarde,16.754
1589665,7,3,2,2024,19,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.919386,-72.624424,Leve,0,Noche,7.988
1589666,19,5,1,2024,18,RAUCO,7,7305,MAULE,RAUCO,-34.905897,-71.278552,Leve,0,Noche,4.049
1589667,8,4,2,2024,8,LA SERENA,4,4101,COQUIMBO,LA SERENA,-29.915096,-71.260899,Leve,0,Mañana,0.434
1589670,29,1,1,2024,20,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.470469,-72.315362,Sin lesionados,0,Noche,1.918
1589672,1,4,2,2024,15,CAUQUENES,7,7201,MAULE,CAUQUENES,-35.961686,-72.489162,Leve,0,Tarde,14.623
1589673,30,2,1,2024,19,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.488139,-72.261388,Sin lesionados,0,Noche,7.039
1589675,30,2,1,2024,17,TUCAPEL,8,8312,BIOBÍO,TUCAPEL,-37.30181,-71.961816,Leve,0,Tarde,7.058
1589679,5,1,2,2024,15,CAUQUENES,7,7201,MAULE,CAUQUENES,-35.44864,-72.473325,Sin lesionados,0,Tarde,13.73
1589686,3,6,2,2024,7,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-42.392154,-73.674327,Sin lesionados,1,Mañana,11.778
1589687,7,3,2,2024,15,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.356093,-71.379957,Sin lesionados,0,Tarde,4.875
1589690,3,6,2,2024,23,QUINCHAO,10,10210,LOS LAGOS,QUINCHAO,-42.388302,-73.652961,Leve,1,Noche,11.064
1589691,8,4,2,2024,13,CARTAGENA,5,5603,VALPARAÍSO,CARTAGENA,-33.082528,-71.648532,Leve,0,Tarde,5.412
1589714,4,7,2,2024,8,QUINTA DE TILCOCO,6,6114,LIBERTADOR GENERAL BERNARDO O'HIGGINS,QUINTA DE TILCOCO,-34.37145,-70.987088,Leve,1,Mañana,10.527
1589716,4,7,2,2024,21,REQUINOA,6,6116,LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQUÍNOA,-34.234959,-70.669066,Sin lesionados,1,Noche,6.296
1589718,3,6,2,2024,0,LA LIGUA,5,5401,VALPARAÍSO,LA LIGUA,-32.446287,-71.319952,Grave,1,Madrugada,7.691
1589719,5,1,2,2024,7,PAPUDO,5,5403,VALPARAÍSO,PAPUDO,-32.409647,-71.349037,Leve,0,Mañana,11.349
1589720,9,5,2,2024,10,PRIMAVERA,12,12302,MAGALLANES Y DE LA ANTÁRTICA CHILENA,PRIMAVERA,-52.536203,-69.405473,Sin lesionados,0,Mañana,99.673
1589722,7,3,2,2024,21,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.217989,-70.774717,Fatal,0,Noche,4.768
1589724,7,3,2,2024,16,MOLINA,7,7304,MAULE,MOLINA,-35.042094,-71.265116,Sin lesionados,0,Tarde,6.385
1589727,9,5,2,2024,16,SAGRADA FAMILIA,7,7307,MAULE,SAGRADA FAMILIA,-35.510091,-71.574977,Leve,0,Tarde,4.681
1589731,3,6,2,2024,13,LA UNION,14,14201,LOS RÍOS,LA UNIÓN,-40.302623,-72.977116,Grave,1,Tarde,4.247
1589732,6,2,2,2024,22,PAILLACO,14,14107,LOS RÍOS,PAILLACO,-39.999896,-73.027248,Sin lesionados,0,Noche,15.846
1589736,2,5,2,2024,15,MAULLIN,10,10108,LOS LAGOS,MAULLÍN,-41.646733,-73.570606,Sin lesionados,0,Tarde,4.025
1589738,2,5,2,2024,11,MAULLIN,10,10108,LOS LAGOS,MAULLÍN,-41.766969,-73.546905,Grave,0,Mañana,7.684
1589742,7,3,2,2024,10,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.18134,-70.736339,Sin lesionados,0,Mañana,0.685
1589745,9,5,2,2024,23,MOLINA,7,7304,MAULE,MOLINA,-35.058529,-71.290365,Grave,0,Noche,5.525
1589746,9,5,2,2024,22,MOLINA,7,7304,MAULE,MOLINA,-35.415595,-71.055722,Leve,0,Noche,35.604
1589749,10,6,2,2024,14,SAGRADA FAMILIA,7,7307,MAULE,SAGRADA FAMILIA,-35.003306,-71.32729,Sin lesionados,1,Tarde,8.218
1589755,2,5,2,2024,20,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.750536,-73.400124,Sin lesionados,0,Noche,6.716
1589756,7,3,2,2024,19,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.772408,-73.167987,Leve,0,Noche,2.917
1589759,3,6,2,2024,12,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.621521,-72.348063,Grave,1,Tarde,2.183
1589760,4,7,2,2024,0,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.856113,-71.917842,Leve,1,Madrugada,42.951
1589764,8,4,2,2024,8,CANELA,4,4202,COQUIMBO,CANELA,-31.672654,-71.529681,Sin lesionados,0,Mañana,27.061
1589765,9,5,2,2024,16,CANELA,4,4202,COQUIMBO,CANELA,-31.28769,-71.593621,Sin lesionados,0,Tarde,54.573
1589766,9,5,2,2024,22,CANELA,4,4202,COQUIMBO,CANELA,-31.686995,-71.527916,Sin lesionados,0,Noche,25.46
1589769,9,5,2,2024,18,CALAMA,2,2201,ANTOFAGASTA,CALAMA,-22.470665,-68.897379,Leve,0,Noche,2.224
1589771,9,5,2,2024,9,CALAMA,2,2201,ANTOFAGASTA,CALAMA,-22.27947,-69.593672,Grave,0,Mañana,10.095
1589773,9,5,2,2024,9,PAPUDO,5,5403,VALPARAÍSO,PAPUDO,-32.422543,-71.33427,Sin lesionados,0,Mañana,9.536
1589774,10,6,2,2024,14,CALAMA,2,2201,ANTOFAGASTA,CALAMA,-22.63186,-69.143121,Leve,1,Tarde,31.129
1589778,9,5,2,2024,19,LOS LAGOS,14,14104,LOS RÍOS,LOS LAGOS,-39.953185,-72.807392,Sin lesionados,0,Noche,8.728
1589790,8,4,2,2024,20,SANTA MARIA,5,5706,VALPARAÍSO,SANTA MARÍA,-32.778443,-70.651609,Sin lesionados,0,Noche,6.303
1589791,9,5,2,2024,18,NUEVA IMPERIAL,9,9111,LA ARAUCANÍA,NUEVA IMPERIAL,-38.759464,-72.671965,Grave,0,Noche,4.879
1589795,10,6,2,2024,11,CHOLCHOL,9,9121,LA ARAUCANÍA,CHOLCHOL,-38.464533,-72.780535,Sin lesionados,1,Mañana,6.09
1589797,10,6,2,2024,22,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.370048,-71.259229,Sin lesionados,1,Noche,2.495
1589801,30,2,1,2024,8,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.336762,-72.960979,Sin lesionados,0,Mañana,3.199
1589803,9,5,2,2024,0,RANCAGUA,6,6101,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,-34.199442,-70.759317,Leve,0,Madrugada,2.274
1589808,7,3,2,2024,20,ANCUD,10,10202,LOS LAGOS,ANCUD,-41.830694,-73.525811,Leve,0,Noche,5.39
1589811,10,6,2,2024,7,TALTAL,2,2104,ANTOFAGASTA,TALTAL,-23.411384,-70.437752,Grave,1,Mañana,16.831
1589816,11,7,2,2024,5,TALTAL,2,2104,ANTOFAGASTA,TALTAL,-23.411384,-70.437752,Fatal,1,Madrugada,16.831
1589821,5,1,2,2024,19,HUALAIHUE,10,10403,LOS LAGOS,HUALAIHUÉ,-41.999397,-72.636715,Sin lesionados,0,Noche,25.414
1589822,11,7,2,2024,20,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.34499,-71.326295,Fatal,1,Noche,4.273
